timestamp,well_id,oil_rate_bbl_d,gas_rate_mmscf_d,tubing_pressure_psi,temperature_c,vibration_mm_s,water_cut_pct,choke_size_64ths,status
2026-09-07 18:00:00,Well-19C,1009.2,1.022,1960.5,81.4,1.92,13.58,40,Online
2026-09-07 19:00:00,Well-19C,1010.7,1.067,1957.7,81.4,2.286,13.54,24,Online
2026-09-07 20:00:00,Well-19C,1014.7,1.199,1951.4,81.0,1.889,13.56,36,Online
2026-09-07 21:00:00,Well-19C,1017.2,0.855,1952.1,82.3,1.887,13.41,32,Online
2026-09-07 22:00:00,Well-19C,1020.6,0.943,1956.4,79.0,2.059,13.3,40,Online
2026-09-07 23:00:00,Well-19C,1021.3,1.067,1949.4,81.1,1.962,13.5,40,Online
2026-09-08 00:00:00,Well-19C,1022.5,1.212,1945.6,82.0,1.964,13.55,36,Online
2026-09-08 01:00:00,Well-19C,1023.1,0.858,1941.1,79.4,1.871,13.64,24,Online
2026-09-08 02:00:00,Well-19C,1023.1,0.828,1944.4,81.7,1.867,13.65,40,Online
2026-09-08 03:00:00,Well-19C,1024.9,0.843,1942.9,80.4,2.016,13.63,28,Online
2026-09-08 04:00:00,Well-19C,1023.5,0.84,1941.5,81.1,1.957,13.69,40,Online
2026-09-08 05:00:00,Well-19C,1028.2,1.196,1942.1,80.3,1.952,13.77,28,Online
2026-09-08 06:00:00,Well-19C,1025.8,1.117,1938.5,81.8,2.008,13.88,40,Online
2026-09-08 07:00:00,Well-19C,1027.7,1.101,1932.6,80.8,1.957,13.86,28,Online
2026-09-08 08:00:00,Well-19C,1031.1,1.04,1938.0,81.7,2.033,13.98,36,Online
2026-09-08 09:00:00,Well-19C,1030.6,1.147,1943.8,81.4,2.099,13.68,32,Online
2026-09-08 10:00:00,Well-19C,1027.8,0.886,1944.4,80.3,2.117,13.79,28,Online
2026-09-08 11:00:00,Well-19C,1030.6,0.986,1945.3,81.4,1.915,13.74,24,Online
2026-09-08 12:00:00,Well-19C,1031.1,1.027,1950.3,80.4,2.109,13.8,40,Online
2026-09-08 13:00:00,Well-19C,1033.0,0.872,1950.8,81.1,1.993,13.72,32,Online
2026-09-08 14:00:00,Well-19C,1032.7,0.999,1949.0,80.7,1.966,13.56,36,Online
2026-09-08 15:00:00,Well-19C,1037.0,0.961,1949.1,81.8,1.852,13.61,24,Online
2026-09-08 16:00:00,Well-19C,1031.6,0.84,1954.6,81.5,1.923,13.43,40,Online
2026-09-08 17:00:00,Well-19C,1032.5,0.882,1954.7,81.0,1.859,13.38,24,Online
2026-09-08 18:00:00,Well-19C,1035.8,1.145,1951.9,80.4,2.014,13.28,36,Online
2026-09-08 19:00:00,Well-19C,1036.0,0.836,1952.4,79.9,2.075,13.26,36,Online
2026-09-08 20:00:00,Well-19C,1036.7,1.217,1955.0,81.1,2.051,13.35,24,Online
2026-09-08 21:00:00,Well-19C,1035.6,0.864,1957.0,80.5,2.172,13.3,28,Online
2026-09-08 22:00:00,Well-19C,1035.6,1.16,1959.1,79.4,2.312,13.33,36,Online
2026-09-08 23:00:00,Well-19C,1031.3,1.196,1955.7,79.9,1.851,13.42,32,Online
2026-09-09 00:00:00,Well-19C,1029.5,1.211,1958.7,82.4,2.227,13.35,28,Online
2026-09-09 01:00:00,Well-19C,1027.4,1.178,1958.8,80.4,2.02,13.28,32,Online
2026-09-09 02:00:00,Well-19C,1029.0,0.942,1955.8,81.9,1.967,13.44,32,Online
2026-09-09 03:00:00,Well-19C,1027.6,0.959,1958.8,80.7,2.171,13.43,36,Online
2026-09-09 04:00:00,Well-19C,1026.1,0.996,1956.9,82.1,2.027,13.49,36,Online
2026-09-09 05:00:00,Well-19C,1025.1,0.877,1950.5,82.0,2.203,13.55,40,Restricted
2026-09-09 06:00:00,Well-19C,1023.2,0.828,1946.4,80.3,1.953,13.41,40,Online
2026-09-09 07:00:00,Well-19C,1023.8,1.175,1945.6,79.3,2.073,13.32,40,Online
2026-09-09 08:00:00,Well-19C,1024.7,1.047,1947.8,79.4,1.899,13.36,36,Online
2026-09-09 09:00:00,Well-19C,1026.7,1.071,1944.3,80.3,2.114,13.12,24,Online
2026-09-09 10:00:00,Well-19C,1028.3,1.204,1943.2,82.6,1.879,13.09,24,Online
2026-09-09 11:00:00,Well-19C,1029.6,1.098,1938.3,80.7,1.913,12.99,24,Online
2026-09-09 12:00:00,Well-19C,1028.7,1.107,1942.1,81.1,1.956,13.12,32,Online
2026-09-09 13:00:00,Well-19C,1027.7,1.146,1948.9,82.1,1.973,13.16,24,Online
2026-09-09 14:00:00,Well-19C,1025.4,0.868,1955.2,81.1,1.915,13.3,24,Online
2026-09-09 15:00:00,Well-19C,1023.2,0.966,1959.0,81.1,1.864,13.3,24,Online
2026-09-09 16:00:00,Well-19C,1023.6,1.215,1962.4,81.5,1.958,13.29,32,Online
2026-09-09 17:00:00,Well-19C,1021.7,1.195,1954.0,81.2,2.066,13.25,24,Online
2026-09-09 18:00:00,Well-19C,1025.3,1.183,1954.6,80.9,1.992,13.19,32,Online
2026-09-09 19:00:00,Well-19C,1025.2,1.006,1952.5,80.4,1.928,13.51,32,Online
2026-09-09 20:00:00,Well-19C,1028.9,1.176,1956.0,81.1,1.853,13.61,36,Online
2026-09-09 21:00:00,Well-19C,1030.2,0.844,1945.7,81.9,1.91,13.48,36,Online
2026-09-09 22:00:00,Well-19C,1028.2,0.884,1946.4,82.5,1.991,13.8,32,Online
2026-09-09 23:00:00,Well-19C,1028.0,0.993,1945.4,81.2,2.224,13.75,36,Online
2026-09-10 00:00:00,Well-19C,1023.8,1.017,1949.8,81.6,1.956,13.79,40,Online
2026-09-10 01:00:00,Well-19C,1024.2,0.927,1955.9,81.2,1.987,13.9,36,Online
2026-09-10 02:00:00,Well-19C,1022.4,0.964,1952.1,80.9,1.875,13.72,32,Online
2026-09-10 03:00:00,Well-19C,1019.6,0.882,1948.5,81.4,1.947,13.62,36,Online
2026-09-10 04:00:00,Well-19C,1023.3,1.019,1949.3,82.0,2.026,13.81,28,Online
2026-09-10 05:00:00,Well-19C,1025.8,1.146,1956.2,80.2,1.932,13.79,24,Online
2026-09-10 06:00:00,Well-19C,1028.3,1.095,1956.3,79.8,2.06,13.91,36,Online
2026-09-10 07:00:00,Well-19C,1030.2,0.869,1951.1,80.5,1.878,13.85,40,Restricted
2026-09-10 08:00:00,Well-19C,1027.0,1.022,1948.6,81.2,1.983,13.84,28,Online
2026-09-10 09:00:00,Well-19C,1026.0,1.107,1949.3,81.7,2.014,14.06,24,Online
2026-09-10 10:00:00,Well-19C,1025.1,1.037,1950.2,80.2,1.876,14.11,28,Online
2026-09-10 11:00:00,Well-19C,1020.7,0.977,1947.3,78.9,1.874,14.07,36,Online
2026-09-10 12:00:00,Well-19C,1019.3,1.069,1944.7,80.6,1.988,13.98,28,Online
2026-09-10 13:00:00,Well-19C,1017.9,1.209,1940.7,80.8,1.922,13.91,32,Online
2026-09-10 14:00:00,Well-19C,1018.1,0.853,1945.2,80.0,2.252,14.06,24,Online
2026-09-10 15:00:00,Well-19C,1024.4,0.979,1941.7,80.4,1.96,14.15,32,Online
2026-09-10 16:00:00,Well-19C,1024.3,0.986,1939.8,81.7,1.955,14.02,40,Online
2026-09-10 17:00:00,Well-19C,1024.5,1.056,1937.7,81.1,1.875,14.03,36,Online
2026-09-10 18:00:00,Well-19C,1023.8,0.881,1931.2,81.3,1.949,14.02,28,Online
2026-09-10 19:00:00,Well-19C,1025.6,0.893,1927.7,80.7,2.034,14.06,36,Online
2026-09-10 20:00:00,Well-19C,1022.9,0.935,1932.5,80.4,1.928,13.98,24,Online
2026-09-10 21:00:00,Well-19C,1027.6,1.215,1927.6,80.7,2.006,14.12,24,Online
2026-09-10 22:00:00,Well-19C,1027.2,1.123,1923.6,81.4,2.456,14.12,40,Online
2026-09-10 23:00:00,Well-19C,1026.1,1.093,1918.2,79.7,1.975,14.16,32,Online
2026-09-11 00:00:00,Well-19C,1028.5,1.159,1917.8,82.4,2.205,14.07,28,Online
2026-09-11 01:00:00,Well-19C,1026.2,0.873,1925.2,81.5,1.956,13.98,24,Online
2026-09-11 02:00:00,Well-19C,1028.0,1.176,1924.6,80.5,2.055,14.3,40,Online
2026-09-11 03:00:00,Well-19C,1031.4,1.071,1924.8,81.7,1.911,14.51,24,Online
2026-09-11 04:00:00,Well-19C,1030.8,0.963,1921.5,82.0,1.923,14.51,40,Online
2026-09-11 05:00:00,Well-19C,1035.8,1.167,1921.2,80.7,1.981,14.69,40,Online
2026-09-11 06:00:00,Well-19C,1037.4,1.163,1926.0,80.8,1.866,14.83,36,Online
2026-09-11 07:00:00,Well-19C,1039.0,1.183,1926.5,82.3,1.884,14.76,40,Online
2026-09-11 08:00:00,Well-19C,1042.3,0.882,1934.9,82.8,2.083,14.67,36,Online
2026-09-11 09:00:00,Well-19C,1046.3,1.243,1939.8,81.0,2.446,14.75,28,Online
2026-09-11 10:00:00,Well-19C,1046.9,1.239,1939.4,80.0,2.028,14.78,40,Online
2026-09-11 11:00:00,Well-19C,1048.9,0.989,1938.9,80.6,1.904,14.74,36,Online
2026-09-11 12:00:00,Well-19C,1052.3,0.87,1945.3,81.9,1.87,14.82,36,Online
2026-09-11 13:00:00,Well-19C,1049.3,0.91,1945.8,80.1,2.115,14.65,36,Online
2026-09-11 14:00:00,Well-19C,1044.9,1.251,1951.3,80.8,2.307,14.66,28,Online
2026-09-11 15:00:00,Well-19C,1044.7,1.071,1959.3,81.2,2.001,14.51,28,Online
2026-09-11 16:00:00,Well-19C,1040.3,0.981,1958.4,80.2,1.877,14.37,40,Online
2026-09-11 17:00:00,Well-19C,1039.4,0.951,1959.7,81.9,2.174,14.28,40,Online
2026-09-11 18:00:00,Well-19C,1040.2,0.939,1963.5,81.6,1.881,14.33,36,Online
2026-09-11 19:00:00,Well-19C,1039.4,1.108,1966.5,82.7,1.946,14.25,40,Online
2026-09-11 20:00:00,Well-19C,1039.0,1.006,1969.4,81.7,2.07,14.1,32,Online
2026-09-11 21:00:00,Well-19C,1036.4,1.229,1964.0,80.2,1.935,14.16,32,Online
2026-09-11 22:00:00,Well-19C,1038.4,1.115,1960.5,81.5,2.307,14.34,36,Restricted
2026-09-11 23:00:00,Well-19C,1035.6,1.157,1958.5,81.8,1.946,14.41,36,Online
2026-09-12 00:00:00,Well-19C,1030.3,0.945,1963.2,81.9,2.02,14.63,40,Online
2026-09-12 01:00:00,Well-19C,1029.7,0.856,1958.2,80.3,2.005,14.8,24,Online
2026-09-12 02:00:00,Well-19C,1032.0,1.027,1964.2,80.2,2.145,14.74,24,Online
2026-09-12 03:00:00,Well-19C,1032.1,0.956,1967.2,80.0,1.937,14.82,32,Online
2026-09-12 04:00:00,Well-19C,1029.1,0.907,1971.8,82.4,2.198,14.81,32,Online
2026-09-12 05:00:00,Well-19C,1029.3,1.216,1968.0,81.5,1.891,14.93,36,Online
2026-09-12 06:00:00,Well-19C,1030.4,1.007,1968.2,80.3,1.983,14.92,36,Online
2026-09-12 07:00:00,Well-19C,1030.5,0.896,1969.3,81.1,2.049,14.83,36,Online
2026-09-12 08:00:00,Well-19C,1029.8,0.906,1970.2,80.9,2.154,14.99,36,Online
2026-09-12 09:00:00,Well-19C,1031.0,0.941,1971.3,80.2,2.071,15.03,28,Online
2026-09-12 10:00:00,Well-19C,1026.6,1.232,1970.1,81.0,2.078,14.95,40,Online
2026-09-12 11:00:00,Well-19C,1024.3,0.929,1970.5,81.2,2.086,14.89,36,Online
2026-09-12 12:00:00,Well-19C,1021.0,0.951,1974.6,82.6,1.917,14.81,28,Online
2026-09-12 13:00:00,Well-19C,1024.3,1.09,1969.8,80.4,2.296,14.69,28,Online
2026-09-12 14:00:00,Well-19C,1026.0,0.941,1975.9,79.5,1.851,14.63,32,Online
2026-09-12 15:00:00,Well-19C,1026.4,0.91,1979.8,80.1,2.174,14.68,24,Online
2026-09-12 16:00:00,Well-19C,1022.7,0.883,1975.8,80.2,1.998,14.69,28,Online
2026-09-12 17:00:00,Well-19C,1024.5,0.948,1977.3,80.6,1.876,14.63,24,Online
2026-09-12 18:00:00,Well-19C,1027.9,0.866,1980.8,80.1,1.963,14.81,28,Online
2026-09-12 19:00:00,Well-19C,1029.3,0.831,1975.7,81.7,2.067,14.57,24,Online
2026-09-12 20:00:00,Well-19C,1029.1,1.155,1975.8,80.1,1.975,14.61,36,Online
2026-09-12 21:00:00,Well-19C,1030.6,0.881,1975.4,81.0,2.034,14.59,28,Online
2026-09-12 22:00:00,Well-19C,1031.3,1.145,1972.7,82.7,1.991,14.47,24,Online
2026-09-12 23:00:00,Well-19C,1033.5,1.157,1973.0,81.5,2.283,14.52,40,Online
2026-09-13 00:00:00,Well-19C,1035.7,1.051,1970.5,81.4,1.967,14.49,28,Online
2026-09-13 01:00:00,Well-19C,1035.1,0.956,1975.9,82.6,2.07,14.64,24,Online
2026-09-13 02:00:00,Well-19C,1033.4,0.887,1973.3,82.1,2.186,14.75,40,Online
2026-09-13 03:00:00,Well-19C,1032.3,1.13,1976.4,81.5,2.119,14.97,32,Online
2026-09-13 04:00:00,Well-19C,1033.6,1.076,1969.7,80.7,1.855,14.92,24,Online
2026-09-13 05:00:00,Well-19C,1032.7,1.097,1969.0,81.0,1.955,15.08,36,Online
2026-09-13 06:00:00,Well-19C,1030.8,0.828,1968.9,80.9,2.174,14.94,40,Online
2026-09-13 07:00:00,Well-19C,1030.7,1.207,1968.1,80.7,1.936,14.93,32,Online
2026-09-13 08:00:00,Well-19C,1033.4,0.854,1966.4,81.2,2.374,14.88,36,Online
2026-09-13 09:00:00,Well-19C,1033.7,0.979,1963.6,81.3,2.322,14.95,28,Online
2026-09-13 10:00:00,Well-19C,1033.0,0.993,1966.6,79.9,1.989,15.02,40,Online
2026-09-13 11:00:00,Well-19C,1033.7,0.828,1970.5,82.4,2.244,14.91,24,Online
2026-09-13 12:00:00,Well-19C,1033.8,1.033,1970.1,81.3,2.125,14.99,24,Online
2026-09-13 13:00:00,Well-19C,1029.0,1.133,1965.6,80.8,1.976,14.94,24,Online
2026-09-13 14:00:00,Well-19C,1030.6,1.164,1972.7,81.2,1.895,14.84,24,Online
2026-09-13 15:00:00,Well-19C,1031.6,1.188,1969.1,81.8,1.952,14.84,32,Online
2026-09-13 16:00:00,Well-19C,1031.6,1.027,1963.1,79.8,1.879,14.67,24,Online
2026-09-13 17:00:00,Well-19C,1034.2,1.088,1955.0,80.9,2.243,14.78,24,Online
2026-09-13 18:00:00,Well-19C,1037.1,0.863,1955.3,80.0,1.925,14.77,36,Online
2026-09-13 19:00:00,Well-19C,1039.1,1.034,1954.3,83.3,2.1,14.77,36,Online
2026-09-13 20:00:00,Well-19C,1036.9,0.894,1958.4,81.1,1.89,14.76,24,Online
2026-09-13 21:00:00,Well-19C,1034.8,0.981,1960.7,80.0,2.297,14.95,32,Online
2026-09-13 22:00:00,Well-19C,1037.5,0.967,1961.8,84.1,2.112,15.14,36,Online
2026-09-13 23:00:00,Well-19C,1032.8,1.001,1960.6,80.5,2.067,15.3,24,Online
2026-09-14 00:00:00,Well-19C,1032.3,1.062,1965.0,80.8,1.905,15.29,36,Online
2026-09-14 01:00:00,Well-19C,1033.4,1.2,1972.4,80.9,2.307,15.15,32,Online
2026-09-14 02:00:00,Well-19C,1028.9,0.986,1976.3,80.3,1.93,15.15,28,Online
2026-09-14 03:00:00,Well-19C,1029.5,1.228,1974.4,81.2,1.873,15.19,32,Online
2026-09-14 04:00:00,Well-19C,1031.8,1.139,1977.4,79.1,2.122,15.29,40,Online
2026-09-14 05:00:00,Well-19C,1028.0,1.033,1975.7,81.9,2.169,15.32,24,Online
2026-09-14 06:00:00,Well-19C,1032.1,1.092,1971.2,80.0,1.958,15.2,32,Online
2026-09-14 07:00:00,Well-19C,1029.5,0.866,1967.5,80.6,1.99,15.14,32,Online
2026-09-14 08:00:00,Well-19C,1030.9,1.173,1966.0,81.6,1.938,15.06,32,Online
2026-09-14 09:00:00,Well-19C,1030.6,1.065,1966.3,80.8,2.047,15.13,40,Online
2026-09-14 10:00:00,Well-19C,1030.7,1.231,1974.5,80.9,1.954,15.19,28,Online
2026-09-14 11:00:00,Well-19C,1027.5,1.084,1970.8,80.1,1.957,15.28,24,Online
2026-09-14 12:00:00,Well-19C,1030.6,1.168,1976.0,82.8,1.929,15.31,36,Online
